period_utc,ba_code,fuel_code,fuel_name,is_renewable,is_carbon_free,generation_mwh
2026-06-11 18:00:00+00:00,CISO,OTH,Other,False,False,933.7439307378933
2026-06-11 18:00:00+00:00,CISO,SUN,Solar,True,True,1.4293831450017861e-12
2026-06-11 18:00:00+00:00,CISO,WAT,Hydro,True,True,8403.695376641039
2026-06-11 18:00:00+00:00,CISO,WND,Wind,True,True,4716.492592348468
2026-06-11 18:00:00+00:00,CPLE,COL,Coal,False,False,1885.9721108587637
2026-06-11 18:00:00+00:00,CPLE,NG,Natural Gas,False,False,4714.93027714691
2026-06-11 18:00:00+00:00,CPLE,NUC,Nuclear,False,True,2409.8532527639763
2026-06-11 18:00:00+00:00,CPLE,OTH,Other,False,False,523.8811419052122
2026-06-11 18:00:00+00:00,CPLE,SUN,Solar,True,True,6.415693635678784e-14
2026-06-11 18:00:00+00:00,CPLE,WAT,Hydro,True,True,419.1049135241698
2026-06-11 18:00:00+00:00,DUK,COL,Coal,False,False,4379.751749484112
2026-06-11 18:00:00+00:00,DUK,NG,Natural Gas,False,False,10949.379373710282
2026-06-11 18:00:00+00:00,DUK,NUC,Nuclear,False,True,5596.349457674144
2026-06-11 18:00:00+00:00,DUK,OTH,Other,False,False,1216.5977081900314
2026-06-11 18:00:00+00:00,DUK,SUN,Solar,True,True,1.4899024891849277e-13
2026-06-11 18:00:00+00:00,DUK,WAT,Hydro,True,True,973.2781665520251
2026-06-11 18:00:00+00:00,ERCO,COL,Coal,False,False,10367.657145722544
2026-06-11 18:00:00+00:00,ERCO,NG,Natural Gas,False,False,31900.483525300133
2026-06-11 18:00:00+00:00,ERCO,NUC,Nuclear,False,True,7975.120881325033
2026-06-11 18:00:00+00:00,ERCO,OTH,Other,False,False,1595.0241762650066
2026-06-11 18:00:00+00:00,ERCO,SUN,Solar,True,True,9.76670626012792e-13
2026-06-11 18:00:00+00:00,ERCO,WND,Wind,True,True,21907.991146347795
2026-06-11 18:00:00+00:00,FPL,COL,Coal,False,False,4941.514174418343
2026-06-11 18:00:00+00:00,FPL,NG,Natural Gas,False,False,12353.785436045859
2026-06-11 18:00:00+00:00,FPL,NUC,Nuclear,False,True,6314.157000645661
2026-06-11 18:00:00+00:00,FPL,OTH,Other,False,False,1372.6428262273175
2026-06-11 18:00:00+00:00,FPL,SUN,Solar,True,True,1.681002643511861e-13
2026-06-11 18:00:00+00:00,FPL,WAT,Hydro,True,True,1098.1142609818542
2026-06-11 18:00:00+00:00,IPCO,GEO,Geothermal,True,True,98.24557837997071
2026-06-11 18:00:00+00:00,IPCO,NG,Natural Gas,False,False,1146.1984144329915
2026-06-11 18:00:00+00:00,IPCO,NUC,Nuclear,False,True,229.23968288659833
2026-06-11 18:00:00+00:00,IPCO,OTH,Other,False,False,65.49705225331381
2026-06-11 18:00:00+00:00,IPCO,SUN,Solar,True,True,1.0026344424450961e-13
2026-06-11 18:00:00+00:00,IPCO,WAT,Hydro,True,True,589.4734702798243
2026-06-11 18:00:00+00:00,IPCO,WND,Wind,True,True,322.627424138189
2026-06-11 18:00:00+00:00,ISNE,NG,Natural Gas,False,False,10494.838317349915
2026-06-11 18:00:00+00:00,ISNE,NUC,Nuclear,False,True,7462.996136782162
2026-06-11 18:00:00+00:00,ISNE,OTH,Other,False,False,1166.0931463722127
2026-06-11 18:00:00+00:00,ISNE,SUN,Solar,True,True,1.142441791369917e-13
2026-06-11 18:00:00+00:00,ISNE,WAT,Hydro,True,True,1865.7490341955404
2026-06-11 18:00:00+00:00,ISNE,WND,Wind,True,True,1217.8230738056188
2026-06-11 18:00:00+00:00,JEA,COL,Coal,False,False,603.2483587287599
2026-06-11 18:00:00+00:00,JEA,NG,Natural Gas,False,False,1508.1208968218998
2026-06-11 18:00:00+00:00,JEA,NUC,Nuclear,False,True,770.8173472645266
2026-06-11 18:00:00+00:00,JEA,OTH,Other,False,False,167.56898853576664
2026-06-11 18:00:00+00:00,JEA,SUN,Solar,True,True,2.0521282544668614e-14
2026-06-11 18:00:00+00:00,JEA,WAT,Hydro,True,True,134.05519082861332
2026-06-11 18:00:00+00:00,LDWP,GEO,Geothermal,True,True,199.85905345943084
2026-06-11 18:00:00+00:00,LDWP,NG,Natural Gas,False,False,2331.688957026693
2026-06-11 18:00:00+00:00,LDWP,NUC,Nuclear,False,True,466.33779140533863
2026-06-11 18:00:00+00:00,LDWP,OTH,Other,False,False,133.23936897295388
2026-06-11 18:00:00+00:00,LDWP,SUN,Solar,True,True,2.0396395841642642e-13
2026-06-11 18:00:00+00:00,LDWP,WAT,Hydro,True,True,1199.1543207565849
2026-06-11 18:00:00+00:00,LDWP,WND,Wind,True,True,707.7915301094645
2026-06-11 18:00:00+00:00,MISO,COL,Coal,False,False,34990.494601845174
2026-06-11 18:00:00+00:00,MISO,NG,Natural Gas,False,False,34990.494601845174
2026-06-11 18:00:00+00:00,MISO,NUC,Nuclear,False,True,17495.247300922587
2026-06-11 18:00:00+00:00,MISO,OTH,Other,False,False,3499.0494601845176
2026-06-11 18:00:00+00:00,MISO,SUN,Solar,True,True,2.856733147648829e-13
2026-06-11 18:00:00+00:00,MISO,WND,Wind,True,True,21208.233780395003
2026-06-11 18:00:00+00:00,NEVP,GEO,Geothermal,True,True,204.17628578300548
2026-06-11 18:00:00+00:00,NEVP,NG,Natural Gas,False,False,2382.056667468397
2026-06-11 18:00:00+00:00,NEVP,NUC,Nuclear,False,True,476.4113334936795
2026-06-11 18:00:00+00:00,NEVP,OTH,Other,False,False,136.117523855337
2026-06-11 18:00:00+00:00,NEVP,SUN,Solar,True,True,2.083698623716274e-13
2026-06-11 18:00:00+00:00,NEVP,WAT,Hydro,True,True,1225.057714698033
2026-06-11 18:00:00+00:00,NEVP,WND,Wind,True,True,799.516568489239
2026-06-11 18:00:00+00:00,NWMT,COL,Coal,False,False,97.57490748884369
2026-06-11 18:00:00+00:00,NWMT,NG,Natural Gas,False,False,439.0870836997966
2026-06-11 18:00:00+00:00,NWMT,NUC,Nuclear,False,True,195.14981497768738
2026-06-11 18:00:00+00:00,NWMT,SUN,Solar,True,True,5.974739906665576e-15
2026-06-11 18:00:00+00:00,NWMT,WAT,Hydro,True,True,1341.6549779716008
2026-06-11 18:00:00+00:00,NWMT,WND,Wind,True,True,307.3912381955132
2026-06-11 18:00:00+00:00,NYIS,NG,Natural Gas,False,False,13143.205556320221
2026-06-11 18:00:00+00:00,NYIS,NUC,Nuclear,False,True,9346.2795067166
2026-06-11 18:00:00+00:00,NYIS,OTH,Other,False,False,1460.356172924469
2026-06-11 18:00:00+00:00,NYIS,SUN,Solar,True,True,1.4307364102296235e-13
2026-06-11 18:00:00+00:00,NYIS,WAT,Hydro,True,True,2336.56987667915
2026-06-11 18:00:00+00:00,NYIS,WND,Wind,True,True,1885.6112009573899
2026-06-11 18:00:00+00:00,PACE,GEO,Geothermal,True,True,343.05947790828174
2026-06-11 18:00:00+00:00,PACE,NG,Natural Gas,False,False,4002.36057559662
2026-06-11 18:00:00+00:00,PACE,NUC,Nuclear,False,True,800.4721151193241
2026-06-11 18:00:00+00:00,PACE,OTH,Other,False,False,228.70631860552115
2026-06-11 18:00:00+00:00,PACE,SUN,Solar,True,True,3.501055762812828e-13
2026-06-11 18:00:00+00:00,PACE,WAT,Hydro,True,True,2058.3568674496905
2026-06-11 18:00:00+00:00,PACE,WND,Wind,True,True,478.38555238899846
2026-06-11 18:00:00+00:00,PACW,GEO,Geothermal,True,True,160.2234267733838
2026-06-11 18:00:00+00:00,PACW,NG,Natural Gas,False,False,1869.2733123561443
2026-06-11 18:00:00+00:00,PACW,NUC,Nuclear,False,True,373.85466247122895
2026-06-11 18:00:00+00:00,PACW,OTH,Other,False,False,106.81561784892254
2026-06-11 18:00:00+00:00,PACW,SUN,Solar,True,True,1.6351425562203735e-13
2026-06-11 18:00:00+00:00,PACW,WAT,Hydro,True,True,961.3405606403028
2026-06-11 18:00:00+00:00,PACW,WND,Wind,True,True,588.9757383156418
2026-06-11 18:00:00+00:00,PGE,COL,Coal,False,False,164.04653211833752
2026-06-11 18:00:00+00:00,PGE,NG,Natural Gas,False,False,738.2093945325189
2026-06-11 18:00:00+00:00,PGE,NUC,Nuclear,False,True,328.09306423667505
2026-06-11 18:00:00+00:00,PGE,SUN,Solar,True,True,1.0044953023497276e-14
2026-06-11 18:00:00+00:00,PGE,WAT,Hydro,True,True,2255.639816627141
2026-06-11 18:00:00+00:00,PGE,WND,Wind,True,True,619.3216070736136
2026-06-11 18:00:00+00:00,PJM,COL,Coal,False,False,14223.795185810925
2026-06-11 18:00:00+00:00,PJM,NG,Natural Gas,False,False,64007.07833614916
2026-06-11 18:00:00+00:00,PJM,NUC,Nuclear,False,True,42671.38555743277
2026-06-11 18:00:00+00:00,PJM,OTH,Other,False,False,5689.51807432437
2026-06-11 18:00:00+00:00,PJM,SUN,Solar,True,True,6.967650098412352e-13
2026-06-11 18:00:00+00:00,PJM,WAT,Hydro,True,True,2844.759037162185
2026-06-11 18:00:00+00:00,PJM,WND,Wind,True,True,6668.850195522319
2026-06-11 18:00:00+00:00,PSCO,GEO,Geothermal,True,True,236.61046851150408
2026-06-11 18:00:00+00:00,PSCO,NG,Natural Gas,False,False,2760.4554659675473
2026-06-11 18:00:00+00:00,PSCO,NUC,Nuclear,False,True,552.0910931935096
2026-06-11 18:00:00+00:00,PSCO,OTH,Other,False,False,157.74031234100272
2026-06-11 18:00:00+00:00,PSCO,SUN,Solar,True,True,2.414702107561409e-13
2026-06-11 18:00:00+00:00,PSCO,WAT,Hydro,True,True,1419.6628110690244
2026-06-11 18:00:00+00:00,PSCO,WND,Wind,True,True,591.397301483143
2026-06-11 18:00:00+00:00,PSEI,COL,Coal,False,False,207.55247560331648
2026-06-11 18:00:00+00:00,PSEI,NG,Natural Gas,False,False,933.9861402149241
2026-06-11 18:00:00+00:00,PSEI,NUC,Nuclear,False,True,415.10495120663296
2026-06-11 18:00:00+00:00,PSEI,SUN,Solar,True,True,1.2708923745135532e-14
2026-06-11 18:00:00+00:00,PSEI,WAT,Hydro,True,True,2853.846539545602
2026-06-11 18:00:00+00:00,PSEI,WND,Wind,True,True,415.2833488806759
2026-06-11 18:00:00+00:00,SCEG,COL,Coal,False,False,1134.4932352777826
2026-06-11 18:00:00+00:00,SCEG,NG,Natural Gas,False,False,2836.2330881944567
2026-06-11 18:00:00+00:00,SCEG,NUC,Nuclear,False,True,1449.6302450771668
2026-06-11 18:00:00+00:00,SCEG,OTH,Other,False,False,315.1370097993841
2026-06-11 18:00:00+00:00,SCEG,SUN,Solar,True,True,3.859315303436838e-14
2026-06-11 18:00:00+00:00,SCEG,WAT,Hydro,True,True,252.10960783950728
2026-06-11 18:00:00+00:00,SCL,COL,Coal,False,False,74.28748646419069
2026-06-11 18:00:00+00:00,SCL,NG,Natural Gas,False,False,334.2936890888581
2026-06-11 18:00:00+00:00,SCL,NUC,Nuclear,False,True,148.57497292838138
2026-06-11 18:00:00+00:00,SCL,SUN,Solar,True,True,4.548796625753673e-15
2026-06-11 18:00:00+00:00,SCL,WAT,Hydro,True,True,1021.4529388826222
2026-06-11 18:00:00+00:00,SCL,WND,Wind,True,True,263.240723836893
2026-06-11 18:00:00+00:00,SOCO,COL,Coal,False,False,7997.575427209485
2026-06-11 18:00:00+00:00,SOCO,NG,Natural Gas,False,False,19993.938568023714
2026-06-11 18:00:00+00:00,SOCO,NUC,Nuclear,False,True,10219.124156989898
2026-06-11 18:00:00+00:00,SOCO,OTH,Other,False,False,2221.5487297804125
2026-06-11 18:00:00+00:00,SOCO,SUN,Solar,True,True,2.7206125410754503e-13
2026-06-11 18:00:00+00:00,SOCO,WAT,Hydro,True,True,1777.23898382433
2026-06-11 18:00:00+00:00,SRP,COL,Coal,False,False,1432.1293705286423
2026-06-11 18:00:00+00:00,SRP,NG,Natural Gas,False,False,2784.6959982501376
2026-06-11 18:00:00+00:00,SRP,NUC,Nuclear,False,True,1273.0038849143489
2026-06-11 18:00:00+00:00,SRP,OTH,Other,False,False,397.813714035734
2026-06-11 18:00:00+00:00,SRP,SUN,Solar,True,True,1.9487251662031284e-13
2026-06-11 18:00:00+00:00,SRP,WND,Wind,True,True,320.78097377283046
2026-06-11 18:00:00+00:00,SWPP,COL,Coal,False,False,9310.852090087752
2026-06-11 18:00:00+00:00,SWPP,NG,Natural Gas,False,False,16552.625937933783
2026-06-11 18:00:00+00:00,SWPP,NUC,Nuclear,False,True,2586.3478028021536
2026-06-11 18:00:00+00:00,SWPP,OTH,Other,False,False,517.2695605604307
2026-06-11 18:00:00+00:00,SWPP,SUN,Solar,True,True,1.266945023273379e-13
2026-06-11 18:00:00+00:00,SWPP,WND,Wind,True,True,24009.598501236665
2026-06-11 18:00:00+00:00,TEC,COL,Coal,False,False,832.5165345900142
2026-06-11 18:00:00+00:00,TEC,NG,Natural Gas,False,False,2081.2913364750357
2026-06-11 18:00:00+00:00,TEC,NUC,Nuclear,False,True,1063.771127531685
2026-06-11 18:00:00+00:00,TEC,OTH,Other,False,False,231.25459294167064
2026-06-11 18:00:00+00:00,TEC,SUN,Solar,True,True,2.8320519703414105e-14
2026-06-11 18:00:00+00:00,TEC,WAT,Hydro,True,True,185.0036743533365
2026-06-11 18:00:00+00:00,TEPC,COL,Coal,False,False,565.9390388570137
2026-06-11 18:00:00+00:00,TEPC,NG,Natural Gas,False,False,1100.4370199997486
2026-06-11 18:00:00+00:00,TEPC,NUC,Nuclear,False,True,503.05692342845657
2026-06-11 18:00:00+00:00,TEPC,OTH,Other,False,False,157.20528857139269
2026-06-11 18:00:00+00:00,TEPC,SUN,Solar,True,True,7.700838138319682e-14
2026-06-11 18:00:00+00:00,TEPC,WND,Wind,True,True,133.68348872870087
2026-06-11 18:00:00+00:00,TVA,COL,Coal,False,False,5236.080247801883
2026-06-11 18:00:00+00:00,TVA,NG,Natural Gas,False,False,13090.200619504709
2026-06-11 18:00:00+00:00,TVA,NUC,Nuclear,False,True,6690.546983302406
2026-06-11 18:00:00+00:00,TVA,OTH,Other,False,False,1454.466735500523
2026-06-11 18:00:00+00:00,TVA,SUN,Solar,True,True,1.7812080320970156e-13
2026-06-11 18:00:00+00:00,TVA,WAT,Hydro,True,True,1163.5733884004185
2026-06-11 19:00:00+00:00,AECI,COL,Coal,False,False,2368.181146903497
2026-06-11 19:00:00+00:00,AECI,NG,Natural Gas,False,False,2368.181146903497
2026-06-11 19:00:00+00:00,AECI,NUC,Nuclear,False,True,1184.0905734517485
2026-06-11 19:00:00+00:00,AECI,OTH,Other,False,False,236.81811469034972
2026-06-11 19:00:00+00:00,AECI,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,AECI,WND,Wind,True,True,1480.3340960853493
2026-06-11 19:00:00+00:00,AVA,COL,Coal,False,False,93.75830457298851
2026-06-11 19:00:00+00:00,AVA,NG,Natural Gas,False,False,421.91237057844825
2026-06-11 19:00:00+00:00,AVA,NUC,Nuclear,False,True,187.51660914597701
2026-06-11 19:00:00+00:00,AVA,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,AVA,WAT,Hydro,True,True,1289.176687878592
2026-06-11 19:00:00+00:00,AVA,WND,Wind,True,True,278.89965924713584
2026-06-11 19:00:00+00:00,AZPS,COL,Coal,False,False,1812.0559290735148
2026-06-11 19:00:00+00:00,AZPS,NG,Natural Gas,False,False,3523.442084309612
2026-06-11 19:00:00+00:00,AZPS,NUC,Nuclear,False,True,1610.71638139868
2026-06-11 19:00:00+00:00,AZPS,OTH,Other,False,False,503.3488691870875
2026-06-11 19:00:00+00:00,AZPS,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,AZPS,WND,Wind,True,True,633.0706684394111
2026-06-11 19:00:00+00:00,BANC,GEO,Geothermal,True,True,134.6726117673327
2026-06-11 19:00:00+00:00,BANC,NG,Natural Gas,False,False,1571.1804706188818
2026-06-11 19:00:00+00:00,BANC,NUC,Nuclear,False,True,314.2360941237764
2026-06-11 19:00:00+00:00,BANC,OTH,Other,False,False,89.78174117822182
2026-06-11 19:00:00+00:00,BANC,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,BANC,WAT,Hydro,True,True,808.0356706039963
2026-06-11 19:00:00+00:00,BANC,WND,Wind,True,True,557.9897802480771
2026-06-11 19:00:00+00:00,BPAT,COL,Coal,False,False,427.4121858323669
2026-06-11 19:00:00+00:00,BPAT,NG,Natural Gas,False,False,1923.3548362456509
2026-06-11 19:00:00+00:00,BPAT,NUC,Nuclear,False,True,854.8243716647338
2026-06-11 19:00:00+00:00,BPAT,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,BPAT,WAT,Hydro,True,True,5876.917555195045
2026-06-11 19:00:00+00:00,BPAT,WND,Wind,True,True,1370.658435146513
2026-06-11 19:00:00+00:00,CISO,GEO,Geothermal,True,True,1370.930435559972
2026-06-11 19:00:00+00:00,CISO,NG,Natural Gas,False,False,15994.18841486634
2026-06-11 19:00:00+00:00,CISO,NUC,Nuclear,False,True,3198.8376829732683
2026-06-11 19:00:00+00:00,CISO,OTH,Other,False,False,913.953623706648
2026-06-11 19:00:00+00:00,CISO,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,CISO,WAT,Hydro,True,True,8225.582613359833
2026-06-11 19:00:00+00:00,CISO,WND,Wind,True,True,4971.271946422355
2026-06-11 19:00:00+00:00,CPLE,COL,Coal,False,False,1917.6027603644297
2026-06-11 19:00:00+00:00,CPLE,NG,Natural Gas,False,False,4794.006900911075
2026-06-11 19:00:00+00:00,CPLE,NUC,Nuclear,False,True,2450.2701937989937
2026-06-11 19:00:00+00:00,CPLE,OTH,Other,False,False,532.6674334345638
2026-06-11 19:00:00+00:00,CPLE,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,CPLE,WAT,Hydro,True,True,426.13394674765107
2026-06-11 19:00:00+00:00,DUK,COL,Coal,False,False,4396.895305801193
2026-06-11 19:00:00+00:00,DUK,NG,Natural Gas,False,False,10992.238264502983
2026-06-11 19:00:00+00:00,DUK,NUC,Nuclear,False,True,5618.2551129681915
2026-06-11 19:00:00+00:00,DUK,OTH,Other,False,False,1221.3598071669983
2026-06-11 19:00:00+00:00,DUK,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,DUK,WAT,Hydro,True,True,977.0878457335986
2026-06-11 19:00:00+00:00,ERCO,COL,Coal,False,False,10928.868801156632
2026-06-11 19:00:00+00:00,ERCO,NG,Natural Gas,False,False,33627.28861894348
2026-06-11 19:00:00+00:00,ERCO,NUC,Nuclear,False,True,8406.82215473587
2026-06-11 19:00:00+00:00,ERCO,OTH,Other,False,False,1681.364430947174
2026-06-11 19:00:00+00:00,ERCO,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,ERCO,WND,Wind,True,True,23680.28550933878
2026-06-11 19:00:00+00:00,FPL,COL,Coal,False,False,5249.817778693545
2026-06-11 19:00:00+00:00,FPL,NG,Natural Gas,False,False,13124.544446733864
2026-06-11 19:00:00+00:00,FPL,NUC,Nuclear,False,True,6708.1004949973085
2026-06-11 19:00:00+00:00,FPL,OTH,Other,False,False,1458.2827163037628
2026-06-11 19:00:00+00:00,FPL,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,FPL,WAT,Hydro,True,True,1166.62617304301
2026-06-11 19:00:00+00:00,IPCO,GEO,Geothermal,True,True,97.45677143848815
2026-06-11 19:00:00+00:00,IPCO,NG,Natural Gas,False,False,1136.9956667823617
2026-06-11 19:00:00+00:00,IPCO,NUC,Nuclear,False,True,227.39913335647236
2026-06-11 19:00:00+00:00,IPCO,OTH,Other,False,False,64.97118095899211
2026-06-11 19:00:00+00:00,IPCO,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,IPCO,WAT,Hydro,True,True,584.7406286309289
2026-06-11 19:00:00+00:00,IPCO,WND,Wind,True,True,346.4153097897674
2026-06-11 19:00:00+00:00,ISNE,NG,Natural Gas,False,False,10517.592985314695
2026-06-11 19:00:00+00:00,ISNE,NUC,Nuclear,False,True,7479.177234001561
2026-06-11 19:00:00+00:00,ISNE,OTH,Other,False,False,1168.621442812744
2026-06-11 19:00:00+00:00,ISNE,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,ISNE,WAT,Hydro,True,True,1869.7943085003903
2026-06-11 19:00:00+00:00,ISNE,WND,Wind,True,True,1529.664615472768
2026-06-11 19:00:00+00:00,JEA,COL,Coal,False,False,612.1002031810675
2026-06-11 19:00:00+00:00,JEA,NG,Natural Gas,False,False,1530.250507952669
2026-06-11 19:00:00+00:00,JEA,NUC,Nuclear,False,True,782.1280373980309
2026-06-11 19:00:00+00:00,JEA,OTH,Other,False,False,170.02783421696324
2026-06-11 19:00:00+00:00,JEA,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,JEA,WAT,Hydro,True,True,136.02226737357057
2026-06-11 19:00:00+00:00,LDWP,GEO,Geothermal,True,True,199.62049791824614
2026-06-11 19:00:00+00:00,LDWP,NG,Natural Gas,False,False,2328.905809046205
2026-06-11 19:00:00+00:00,LDWP,NUC,Nuclear,False,True,465.7811618092411
2026-06-11 19:00:00+00:00,LDWP,OTH,Other,False,False,133.08033194549745
2026-06-11 19:00:00+00:00,LDWP,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,LDWP,WAT,Hydro,True,True,1197.722987509477
2026-06-11 19:00:00+00:00,LDWP,WND,Wind,True,True,507.92521813221384
2026-06-11 19:00:00+00:00,MISO,COL,Coal,False,False,36326.86522750694
2026-06-11 19:00:00+00:00,MISO,NG,Natural Gas,False,False,36326.86522750694
2026-06-11 19:00:00+00:00,MISO,NUC,Nuclear,False,True,18163.43261375347
2026-06-11 19:00:00+00:00,MISO,OTH,Other,False,False,3632.686522750694
2026-06-11 19:00:00+00:00,MISO,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,MISO,WND,Wind,True,True,29893.367476761607
2026-06-11 19:00:00+00:00,NEVP,GEO,Geothermal,True,True,210.0902823920731
2026-06-11 19:00:00+00:00,NEVP,NG,Natural Gas,False,False,2451.053294574186
2026-06-11 19:00:00+00:00,NEVP,NUC,Nuclear,False,True,490.2106589148373
2026-06-11 19:00:00+00:00,NEVP,OTH,Other,False,False,140.06018826138208
2026-06-11 19:00:00+00:00,NEVP,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,NEVP,WAT,Hydro,True,True,1260.5416943524388
2026-06-11 19:00:00+00:00,NEVP,WND,Wind,True,True,652.1563823306079
2026-06-11 19:00:00+00:00,NWMT,COL,Coal,False,False,103.43580462154972
2026-06-11 19:00:00+00:00,NWMT,NG,Natural Gas,False,False,465.4611207969737
2026-06-11 19:00:00+00:00,NWMT,NUC,Nuclear,False,True,206.87160924309944
2026-06-11 19:00:00+00:00,NWMT,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,NWMT,WAT,Hydro,True,True,1422.2423135463089
2026-06-11 19:00:00+00:00,NWMT,WND,Wind,True,True,284.8123929821407
2026-06-11 19:00:00+00:00,NYIS,NG,Natural Gas,False,False,13752.055248491952
2026-06-11 19:00:00+00:00,NYIS,NUC,Nuclear,False,True,9779.2392878165
2026-06-11 19:00:00+00:00,NYIS,OTH,Other,False,False,1528.0061387213282
2026-06-11 19:00:00+00:00,NYIS,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,NYIS,WAT,Hydro,True,True,2444.809821954125
2026-06-11 19:00:00+00:00,NYIS,WND,Wind,True,True,1739.7154339050917
2026-06-11 19:00:00+00:00,PACE,GEO,Geothermal,True,True,349.8707644149449
2026-06-11 19:00:00+00:00,PACE,NG,Natural Gas,False,False,4081.8255848410236
2026-06-11 19:00:00+00:00,PACE,NUC,Nuclear,False,True,816.3651169682049
2026-06-11 19:00:00+00:00,PACE,OTH,Other,False,False,233.24717627662994
2026-06-11 19:00:00+00:00,PACE,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PACE,WAT,Hydro,True,True,2099.2245864896695
2026-06-11 19:00:00+00:00,PACE,WND,Wind,True,True,667.3753136352126
2026-06-11 19:00:00+00:00,PACW,GEO,Geothermal,True,True,156.17828268127502
2026-06-11 19:00:00+00:00,PACW,NG,Natural Gas,False,False,1822.0799646148753
2026-06-11 19:00:00+00:00,PACW,NUC,Nuclear,False,True,364.41599292297514
2026-06-11 19:00:00+00:00,PACW,OTH,Other,False,False,104.11885512085003
2026-06-11 19:00:00+00:00,PACW,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PACW,WAT,Hydro,True,True,937.0696960876502
2026-06-11 19:00:00+00:00,PACW,WND,Wind,True,True,613.404750257432
2026-06-11 19:00:00+00:00,PGE,COL,Coal,False,False,167.20865883747084
2026-06-11 19:00:00+00:00,PGE,NG,Natural Gas,False,False,752.4389647686187
2026-06-11 19:00:00+00:00,PGE,NUC,Nuclear,False,True,334.41731767494167
2026-06-11 19:00:00+00:00,PGE,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PGE,WAT,Hydro,True,True,2299.119059015224
2026-06-11 19:00:00+00:00,PGE,WND,Wind,True,True,477.2047553377859
2026-06-11 19:00:00+00:00,PJM,COL,Coal,False,False,14634.792506798403
2026-06-11 19:00:00+00:00,PJM,NG,Natural Gas,False,False,65856.56628059282
2026-06-11 19:00:00+00:00,PJM,NUC,Nuclear,False,True,43904.37752039521
2026-06-11 19:00:00+00:00,PJM,OTH,Other,False,False,5853.917002719361
2026-06-11 19:00:00+00:00,PJM,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PJM,WAT,Hydro,True,True,2926.9585013596807
2026-06-11 19:00:00+00:00,PJM,WND,Wind,True,True,8080.9513352266395
2026-06-11 19:00:00+00:00,PSCO,GEO,Geothermal,True,True,249.11653280439674
2026-06-11 19:00:00+00:00,PSCO,NG,Natural Gas,False,False,2906.3595493846287
2026-06-11 19:00:00+00:00,PSCO,NUC,Nuclear,False,True,581.2719098769259
2026-06-11 19:00:00+00:00,PSCO,OTH,Other,False,False,166.0776885362645
2026-06-11 19:00:00+00:00,PSCO,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PSCO,WAT,Hydro,True,True,1494.6991968263806
2026-06-11 19:00:00+00:00,PSCO,WND,Wind,True,True,725.6818668724644
2026-06-11 19:00:00+00:00,PSEI,COL,Coal,False,False,218.5868734567504
2026-06-11 19:00:00+00:00,PSEI,NG,Natural Gas,False,False,983.6409305553767
2026-06-11 19:00:00+00:00,PSEI,NUC,Nuclear,False,True,437.1737469135008
2026-06-11 19:00:00+00:00,PSEI,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,PSEI,WAT,Hydro,True,True,3005.5695100303183
2026-06-11 19:00:00+00:00,PSEI,WND,Wind,True,True,615.91920476465
2026-06-11 19:00:00+00:00,SCEG,COL,Coal,False,False,1091.615275048469
2026-06-11 19:00:00+00:00,SCEG,NG,Natural Gas,False,False,2729.0381876211723
2026-06-11 19:00:00+00:00,SCEG,NUC,Nuclear,False,True,1394.8417403397102
2026-06-11 19:00:00+00:00,SCEG,OTH,Other,False,False,303.22646529124137
2026-06-11 19:00:00+00:00,SCEG,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,SCEG,WAT,Hydro,True,True,242.58117223299308
2026-06-11 19:00:00+00:00,SCL,COL,Coal,False,False,73.44601431855504
2026-06-11 19:00:00+00:00,SCL,NG,Natural Gas,False,False,330.5070644334977
2026-06-11 19:00:00+00:00,SCL,NUC,Nuclear,False,True,146.8920286371101
2026-06-11 19:00:00+00:00,SCL,SUN,Solar,True,True,0.0
2026-06-11 19:00:00+00:00,SCL,WAT,Hydro,True,True,1009.8826968801319
